loan_id,issue_date,grade,sub_grade,term,int_rate,loan_amnt,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,home_ownership,purpose,application_type,default_12m,origination_z
179,2027-04-28,C,C4,36,0.0926,20000,68872,3.95,1,0,6,0,39501,68.2,16,2,RENT,debt_consolidation,Individual,0,0.09979918103131524
180,2021-10-26,F,F4,36,0.1696,20000,30385,26.54,0,1,15,0,11559,45.2,22,6,MORTGAGE,other,Individual,0,0.48615095125120006
181,2027-10-25,D,D1,60,0.1217,20000,71549,17.14,0,0,12,1,9930,13.2,28,8,RENT,debt_consolidation,Individual,1,1.4018788803237672
182,2017-01-20,A,A3,36,0.0523,35000,125371,14.42,1,1,10,0,8817,26.5,25,6,MORTGAGE,debt_consolidation,Individual,0,-1.555281203289113
183,2021-10-26,D,D4,36,0.1261,15000,22959,20.05,0,2,12,0,6374,28.6,15,3,MORTGAGE,other,Individual,0,0.48615095125120006
184,2024-07-12,C,C2,36,0.1052,35000,195830,12.99,0,1,10,0,8903,28.7,30,5,MORTGAGE,other,Individual,0,-0.775574809435447
185,2021-09-26,F,F4,60,0.1704,20000,46460,14.39,0,0,11,0,5841,77.7,22,0,MORTGAGE,other,Individual,0,0.3617257774242203
186,2021-01-29,E,E2,36,0.1451,35000,26242,20.47,1,0,8,0,10956,39.3,22,10,RENT,home_improvement,Individual,0,0.738360459617036
187,2017-03-21,A,A2,36,0.0526,15000,70141,12.51,0,0,11,0,2959,10.2,17,10,MORTGAGE,debt_consolidation,Individual,0,-0.3391072923007621
188,2020-03-05,A,A2,36,0.046,20000,102666,13.78,0,4,12,0,16934,28.0,17,5,RENT,debt_consolidation,Individual,0,-0.5106418161612168
189,2018-03-16,A,A2,60,0.047,25000,55709,16.59,0,0,7,0,7863,55.1,23,4,RENT,debt_consolidation,Individual,0,-1.0869171475369148
190,2019-02-09,C,C3,36,0.0907,25000,77151,18.82,0,0,12,1,2348,7.1,9,5,MORTGAGE,debt_consolidation,Individual,0,0.07500341956386869
191,2024-05-13,A,A2,36,0.0515,10000,208563,23.41,0,1,3,0,6318,72.2,18,9,RENT,debt_consolidation,Individual,0,-0.6161909720070077
192,2023-08-17,D,D2,36,0.1327,20000,72784,23.25,1,2,16,0,5703,81.3,17,5,RENT,medical,Individual,0,-0.15072524015949562
193,2023-04-19,C,C4,36,0.0949,15000,335209,4.5,0,0,6,0,23036,23.9,20,2,RENT,other,Individual,0,-1.0032516636488436
194,2019-12-06,E,E2,36,0.1551,15000,130312,30.67,0,3,4,0,7116,58.1,24,6,MORTGAGE,credit_card,Individual,1,-0.3224525008734069
195,2028-02-22,B,B4,36,0.0747,25000,66868,18.53,0,0,9,1,3827,68.6,9,5,RENT,debt_consolidation,Individual,0,2.816312336426735
196,2016-02-25,C,C1,36,0.0912,35000,76304,15.02,2,1,12,0,1145,19.4,37,5,MORTGAGE,credit_card,Individual,0,-0.15705998399462762
197,2019-09-07,A,A1,36,0.0455,20000,54527,9.87,1,2,9,0,4690,34.4,21,6,MORTGAGE,home_improvement,Individual,0,-0.01551285866846519
198,2016-07-24,E,E5,36,0.1452,15000,74563,35.9,0,1,14,0,27257,38.1,27,2,RENT,debt_consolidation,Individual,0,-0.3808593576850513
199,2019-08-08,A,A3,36,0.0484,15000,88521,39.24,0,1,10,0,13332,54.2,30,2,MORTGAGE,small_business,Individual,0,-0.6837847269768917
200,2028-02-22,A,A4,60,0.0521,20000,52044,34.8,1,1,10,0,3521,81.4,38,0,MORTGAGE,credit_card,Individual,0,2.816312336426735
201,2020-01-05,B,B4,36,0.0842,15000,30429,19.09,0,3,10,1,7036,38.3,23,4,MORTGAGE,debt_consolidation,Individual,0,0.4386741688129359
202,2027-05-28,E,E1,36,0.1428,25000,134436,21.1,1,2,18,0,9103,6.7,13,3,MORTGAGE,debt_consolidation,Individual,0,-0.3947415538026391
203,2021-09-26,A,A5,36,0.0476,15000,111030,31.42,1,0,9,1,40362,0.5,10,3,MORTGAGE,debt_consolidation,Individual,0,0.3617257774242203
204,2024-07-12,C,C3,36,0.0955,15000,29814,15.83,0,1,21,0,8452,25.5,26,7,MORTGAGE,small_business,Individual,0,-0.775574809435447
205,2021-03-30,D,D5,36,0.1187,25000,71409,22.87,1,0,19,0,4943,37.5,18,10,MORTGAGE,debt_consolidation,Individual,0,0.9199964836208514
206,2018-08-13,D,D3,36,0.1255,15000,114351,20.04,1,1,6,0,11901,74.5,36,1,MORTGAGE,debt_consolidation,Individual,0,-0.7607361323970863
207,2025-06-07,B,B3,36,0.075,20000,108033,35.27,0,0,14,0,15821,1.1,15,8,RENT,other,Individual,0,-0.019826101031090282
208,2028-03-23,A,A4,36,0.0409,20000,44376,30.93,0,0,8,1,17961,40.0,12,3,MORTGAGE,credit_card,Individual,0,2.3135719586995656
209,2018-08-13,C,C1,36,0.1001,10000,111558,16.76,0,3,11,0,17617,81.5,12,4,RENT,debt_consolidation,Individual,0,-0.7607361323970863
210,2025-09-05,B,B4,36,0.069,20000,65541,31.73,0,1,4,0,71254,54.4,43,3,RENT,debt_consolidation,Individual,0,-0.5620585017578206
211,2018-07-14,D,D5,60,0.1251,20000,80492,17.97,0,1,10,0,2498,13.5,36,2,MORTGAGE,debt_consolidation,Individual,0,-0.3338302122351335
212,2024-10-10,B,B4,36,0.0813,25000,39199,13.09,1,2,22,1,7341,48.7,12,8,RENT,debt_consolidation,Individual,0,-1.5101057658633692
213,2025-10-05,C,C1,60,0.1023,15000,20000,15.43,1,3,8,0,8259,43.0,19,2,RENT,credit_card,Individual,0,-0.044409929329181974
214,2021-02-28,A,A4,36,0.0509,20000,42387,19.33,3,1,14,0,2313,75.3,18,9,MORTGAGE,debt_consolidation,Individual,0,1.3797391395716763
215,2025-02-07,C,C1,36,0.0974,25000,87313,10.93,1,0,11,0,2738,62.3,6,6,MORTGAGE,small_business,Individual,0,-1.1975815924567694
216,2018-09-12,B,B1,36,0.0753,10000,58055,13.34,0,1,9,0,6455,50.9,20,6,MORTGAGE,other,Individual,0,-1.274001019206577
217,2016-01-26,D,D2,36,0.1278,15000,92943,5.01,0,0,16,0,5800,57.8,28,2,RENT,credit_card,Individual,0,0.048900346546989326
218,2016-04-25,A,A2,36,0.0523,15000,119434,10.6,2,1,9,1,4990,44.8,22,10,MORTGAGE,credit_card,Individual,0,-0.43730334634110984
219,2021-01-29,G,G1,36,0.1995,15000,54195,20.11,1,2,11,0,1387,24.6,19,5,MORTGAGE,credit_card,Individual,0,0.738360459617036
220,2027-04-28,D,D1,36,0.1261,10000,51339,27.38,0,2,12,0,2721,61.7,18,2,MORTGAGE,credit_card,Individual,0,0.09979918103131524
221,2016-09-22,B,B4,36,0.0684,35000,20000,26.23,0,0,16,1,4711,26.8,18,4,MORTGAGE,debt_consolidation,Individual,0,0.4459980552593449
222,2021-03-30,A,A3,60,0.0463,20000,27748,21.87,0,2,9,1,6503,52.7,23,4,RENT,other,Individual,0,0.9199964836208514
223,2024-08-11,B,B1,36,0.0785,20000,31106,4.24,0,0,20,0,11069,61.1,34,4,RENT,other,Individual,0,-0.11140897324744892
224,2017-09-17,A,A3,60,0.0542,15000,88282,10.25,0,3,4,0,6355,12.3,18,5,MORTGAGE,home_improvement,Individual,0,-0.9263837757870595
225,2024-11-09,B,B4,60,0.0755,10000,54494,16.22,0,1,8,0,4228,38.0,15,4,RENT,credit_card,Individual,0,-0.6415751161587422
226,2019-03-11,E,E4,36,0.1574,25000,48451,26.67,0,1,16,0,11765,82.5,13,1,MORTGAGE,small_business,Individual,0,-0.2330716866497413
227,2026-02-02,C,C2,36,0.1025,25000,45493,12.99,0,0,9,0,10645,76.9,38,1,MORTGAGE,home_improvement,Individual,0,1.498582811848105
228,2022-11-20,A,A1,36,0.0488,35000,42349,7.02,1,2,12,0,3251,54.3,38,5,MORTGAGE,debt_consolidation,Individual,1,-1.1200801846028845
229,2022-06-23,C,C5,36,0.0939,10000,108017,31.03,0,0,7,0,58557,39.0,21,0,MORTGAGE,home_improvement,Individual,0,0.13633167627753218
230,2017-05-20,B,B4,36,0.0822,15000,68424,11.39,1,0,5,0,840,36.7,23,10,OWN,small_business,Individual,1,-0.1810767626777644
231,2021-04-29,G,G5,36,0.2039,25000,112125,7.85,0,1,9,0,15967,26.8,19,4,MORTGAGE,credit_card,Individual,1,0.1782951632709815
232,2026-09-30,A,A2,36,0.059,20000,20000,20.05,0,1,14,0,20399,41.7,11,7,MORTGAGE,credit_card,Individual,0,0.1022325365530995
233,2015-04-01,D,D1,60,0.1358,10000,87129,17.55,0,1,8,0,23221,75.8,21,4,MORTGAGE,debt_consolidation,Joint App,0,0.06232608743951784
234,2025-05-08,D,D2,36,0.1186,20000,49814,13.5,0,0,11,0,11395,27.7,8,9,RENT,small_business,Individual,0,-0.8979714381575643
235,2021-09-26,A,A2,36,0.0436,10000,55677,18.0,1,3,9,0,2092,11.6,14,2,RENT,other,Individual,0,0.3617257774242203
236,2024-11-09,A,A4,36,0.0357,25000,136789,9.67,1,3,14,0,57993,67.9,17,10,RENT,credit_card,Individual,0,-0.6415751161587422
237,2024-01-14,B,B4,36,0.0796,35000,52455,13.4,0,0,4,0,2105,34.3,31,5,MORTGAGE,other,Individual,0,0.8684701046387879
238,2020-11-30,E,E1,36,0.1533,20000,85193,17.67,0,0,10,0,2810,18.8,22,0,MORTGAGE,credit_card,Individual,0,0.5577506947332821
239,2019-03-11,C,C3,36,0.1005,20000,37133,0.0,0,2,9,0,4786,44.2,13,2,MORTGAGE,credit_card,Individual,1,-0.2330716866497413
240,2023-07-18,C,C2,36,0.0939,25000,66303,26.6,0,0,7,0,2310,35.0,31,5,RENT,debt_consolidation,Joint App,0,0.13155948665863537
241,2016-11-21,D,D4,60,0.1246,20000,27090,5.64,0,0,16,0,2329,44.7,20,3,RENT,credit_card,Individual,0,-0.8962315729269292
242,2022-12-20,E,E2,36,0.1509,25000,62983,9.55,1,1,4,0,3368,55.6,13,8,RENT,debt_consolidation,Individual,0,-0.8727567460253252
243,2016-03-26,C,C3,36,0.1039,20000,80347,27.0,1,1,12,0,1166,52.2,27,1,RENT,debt_consolidation,Joint App,0,-0.5648920355292593
244,2023-11-15,C,C4,36,0.1014,35000,119449,23.12,0,1,13,0,9131,54.5,23,1,MORTGAGE,small_business,Individual,0,-0.07840996113181573
245,2023-08-17,D,D2,36,0.1283,15000,41452,18.79,0,3,9,0,5237,46.4,1,2,RENT,credit_card,Individual,0,-0.15072524015949562
246,2016-02-25,B,B1,36,0.0744,20000,48591,2.63,0,4,19,0,6334,0.0,23,5,MORTGAGE,debt_consolidation,Individual,0,-0.15705998399462762
247,2025-05-08,E,E4,36,0.1559,25000,45609,12.55,0,3,13,0,10761,45.0,15,6,MORTGAGE,debt_consolidation,Individual,0,-0.8979714381575643
248,2020-09-01,A,A5,36,0.0532,35000,56524,16.05,0,4,8,0,7141,10.6,14,1,RENT,medical,Individual,0,0.8193905637940778
249,2025-10-05,B,B3,36,0.0691,35000,38253,16.71,0,0,13,0,4223,24.9,19,7,MORTGAGE,home_improvement,Individual,0,-0.044409929329181974
250,2015-06-30,E,E5,36,0.1569,20000,20000,28.27,1,0,9,0,12781,25.3,5,7,RENT,debt_consolidation,Individual,0,-0.6299581553720792
251,2017-05-20,B,B1,60,0.0811,25000,36631,35.95,1,0,9,0,6159,57.2,19,5,RENT,small_business,Individual,0,-0.1810767626777644
252,2021-09-26,A,A5,36,0.0523,15000,63272,23.53,1,2,15,0,3598,0.0,24,2,MORTGAGE,credit_card,Individual,0,0.3617257774242203
253,2017-07-19,B,B5,36,0.0764,20000,59915,13.19,0,1,13,0,6995,37.9,14,5,MORTGAGE,other,Individual,0,-0.7127402160462393
254,2019-07-09,C,C2,36,0.1083,15000,88063,28.93,0,0,15,0,28768,40.5,19,2,RENT,debt_consolidation,Individual,1,-0.033669241580199946
255,2024-01-14,E,E1,60,0.1418,20000,103295,12.69,0,0,1,0,4564,62.2,22,5,MORTGAGE,credit_card,Individual,1,0.8684701046387879
256,2016-12-21,A,A4,60,0.0562,35000,50761,0.0,0,2,12,0,15506,45.3,26,2,RENT,debt_consolidation,Individual,0,-0.5155669025174471
257,2024-04-13,A,A5,36,0.0476,25000,27173,6.75,1,1,17,1,3005,56.5,27,3,MORTGAGE,debt_consolidation,Individual,0,-0.7945806660950429
258,2016-05-25,C,C1,36,0.1055,20000,81138,0.0,0,1,6,0,8260,45.7,16,0,RENT,credit_card,Joint App,0,-0.6887349229081888
259,2017-05-20,F,F4,60,0.1756,15000,64650,14.55,0,2,12,0,10608,85.6,19,6,OWN,home_improvement,Individual,0,-0.1810767626777644
260,2023-01-19,B,B5,60,0.0688,20000,56387,16.4,0,2,10,0,3384,32.0,8,4,MORTGAGE,other,Individual,0,-1.9948395105550283
261,2025-11-04,F,F1,36,0.1725,15000,127182,3.67,0,2,14,0,5660,100.0,16,7,RENT,home_improvement,Individual,0,1.2003611313641296
262,2017-04-20,E,E3,36,0.1551,10000,83278,10.31,0,0,9,0,3129,29.0,33,9,MORTGAGE,debt_consolidation,Individual,0,-0.23272256692584742
263,2019-02-09,B,B1,60,0.0739,35000,69545,5.16,0,2,14,0,3431,62.4,13,3,OWN,small_business,Individual,0,0.07500341956386869
264,2027-08-26,E,E1,60,0.1469,20000,71131,16.86,0,1,10,0,7926,81.1,32,1,MORTGAGE,home_improvement,Individual,1,0.88949549604
265,2028-07-21,D,D3,60,0.1219,10000,103723,10.32,0,0,22,0,40117,38.3,11,6,RENT,other,Individual,0,1.6156502537022346
266,2022-12-20,C,C2,36,0.1032,25000,44484,27.09,0,0,12,0,12192,41.2,28,9,OWN,other,Individual,0,-0.8727567460253252
267,2021-01-29,B,B1,36,0.0838,10000,40055,19.53,0,1,20,0,8313,9.4,24,2,MORTGAGE,small_business,Individual,0,0.738360459617036
268,2019-09-07,E,E5,60,0.1393,20000,57146,32.44,1,2,14,0,33289,100.0,36,2,MORTGAGE,debt_consolidation,Individual,0,-0.01551285866846519
269,2023-05-19,D,D2,36,0.139,15000,34005,13.91,0,0,9,0,2178,37.9,1,3,RENT,credit_card,Individual,0,-1.3658245835329421
270,2023-01-19,D,D5,36,0.126,15000,63396,37.3,0,1,11,0,31082,78.9,14,9,RENT,small_business,Individual,1,-1.9948395105550283
271,2019-01-10,G,G1,60,0.2029,20000,68560,18.02,0,1,13,0,5586,25.8,36,2,RENT,home_improvement,Individual,0,0.4868647868918664
272,2015-04-01,C,C3,60,0.0978,25000,62586,13.24,0,1,2,0,10771,8.6,22,6,OWN,debt_consolidation,Individual,0,0.06232608743951784
273,2017-01-20,E,E4,60,0.15,20000,53282,39.68,1,2,15,0,16048,27.8,26,4,RENT,debt_consolidation,Individual,0,-1.555281203289113
274,2028-02-22,E,E3,60,0.151,25000,161344,1.54,1,0,12,0,13225,48.3,14,8,MORTGAGE,other,Individual,0,2.816312336426735
275,2020-09-01,B,B3,60,0.0698,35000,109043,13.03,0,2,13,0,5695,46.9,12,6,MORTGAGE,credit_card,Individual,0,0.8193905637940778
276,2021-07-28,A,A4,36,0.046,25000,61618,3.01,0,0,13,0,18801,27.5,32,7,RENT,debt_consolidation,Individual,0,-1.0840362883307137
277,2021-05-29,B,B1,36,0.0809,35000,68412,1.46,0,1,6,0,5450,32.7,21,4,RENT,debt_consolidation,Individual,0,0.6214170320520574
278,2025-09-05,E,E5,36,0.1422,35000,138570,0.0,0,1,11,0,5422,47.6,51,2,MORTGAGE,debt_consolidation,Individual,0,-0.5620585017578206
279,2015-10-28,B,B4,60,0.0772,25000,47128,23.55,0,1,11,0,7802,24.4,23,6,RENT,small_business,Individual,0,0.14886943926790308
280,2016-01-26,D,D4,36,0.1231,15000,38218,6.04,0,1,6,0,13581,32.3,29,6,MORTGAGE,debt_consolidation,Individual,0,0.048900346546989326
281,2018-10-12,A,A3,60,0.0452,15000,73639,15.71,1,0,17,0,3029,17.0,31,3,MORTGAGE,debt_consolidation,Individual,0,-0.24847719824399428
282,2021-08-27,B,B2,36,0.0849,25000,81616,26.03,0,0,18,0,3387,63.9,26,4,MORTGAGE,debt_consolidation,Individual,0,0.434114754291831
283,2024-03-14,C,C3,36,0.0952,25000,85035,22.17,0,3,9,0,1459,11.3,29,6,MORTGAGE,debt_consolidation,Individual,0,0.36555810037088204
284,2021-08-27,A,A4,60,0.0443,25000,102479,21.73,0,2,13,0,6207,36.6,33,0,RENT,home_improvement,Individual,0,0.434114754291831
285,2020-12-30,F,F5,36,0.1741,20000,43443,28.92,0,3,11,0,23619,57.7,21,3,MORTGAGE,credit_card,Individual,0,0.8640024985787829
286,2027-10-25,A,A5,36,0.0462,25000,29956,32.48,0,2,9,0,150000,59.6,16,5,OWN,medical,Individual,0,1.4018788803237672
287,2017-02-19,F,F1,60,0.175,25000,47128,6.73,1,1,9,0,10514,16.0,30,4,RENT,medical,Individual,0,-1.098816712927144
288,2022-10-21,B,B1,36,0.0758,25000,89514,22.35,0,1,6,0,42596,64.1,36,6,RENT,debt_consolidation,Joint App,0,-1.0135474230746537
289,2022-05-24,G,G5,60,0.2012,10000,39147,15.55,1,0,12,0,8524,56.3,15,0,RENT,home_improvement,Individual,0,-0.8952212737132944
290,2021-06-28,C,C2,36,0.0994,20000,22438,16.68,1,0,8,0,9168,61.3,37,5,RENT,debt_consolidation,Individual,0,-1.0279611873440095
291,2026-01-03,A,A3,36,0.0465,10000,70367,4.4,0,1,13,0,7274,41.9,11,0,RENT,debt_consolidation,Individual,0,1.1131257793729337
292,2018-08-13,A,A1,36,0.0532,10000,47583,13.21,0,2,9,0,7887,56.0,22,7,RENT,credit_card,Individual,0,-0.7607361323970863
293,2028-01-23,A,A1,36,0.0494,20000,25140,14.2,2,1,6,0,7931,59.8,8,4,OWN,debt_consolidation,Individual,0,1.249453603622789
294,2019-07-09,C,C3,36,0.0975,10000,67716,30.87,0,3,8,0,5948,100.0,5,2,MORTGAGE,other,Individual,0,-0.033669241580199946
295,2022-06-23,E,E4,36,0.1574,35000,52559,7.6,1,1,12,0,48519,1.9,19,1,MORTGAGE,credit_card,Individual,0,0.13633167627753218
296,2022-01-24,B,B4,60,0.0744,20000,163396,0.0,0,1,9,0,14308,55.2,26,6,MORTGAGE,debt_consolidation,Individual,0,-0.17446763393539308
297,2026-08-01,C,C5,36,0.1055,25000,68255,17.95,1,0,7,0,4044,63.1,21,4,MORTGAGE,other,Joint App,0,1.3929013810765971
298,2020-12-30,C,C1,36,0.1061,15000,89723,6.69,0,2,17,0,15640,52.4,38,6,RENT,small_business,Individual,0,0.8640024985787829
299,2018-11-11,C,C2,36,0.1064,25000,64386,16.74,0,0,5,0,22374,70.3,11,4,RENT,credit_card,Joint App,0,-0.10111742911662802
300,2015-04-01,D,D3,36,0.1285,20000,46793,23.95,0,0,16,0,2406,69.0,21,0,MORTGAGE,home_improvement,Individual,0,0.06232608743951784
301,2019-12-06,C,C3,36,0.1,20000,49709,17.1,0,3,15,0,23283,54.0,15,9,RENT,home_improvement,Individual,0,-0.3224525008734069
302,2026-04-03,D,D1,36,0.1247,20000,117791,14.12,1,1,14,0,20359,42.5,18,6,MORTGAGE,credit_card,Individual,0,1.0065396195877447
303,2015-01-31,G,G3,36,0.1988,20000,98068,16.59,0,1,14,0,12008,0.0,16,7,RENT,debt_consolidation,Individual,0,0.13432622866946803
304,2027-03-29,B,B5,36,0.0642,20000,28663,25.63,1,2,8,0,40220,99.3,18,0,MORTGAGE,small_business,Individual,0,0.27590919321032803
305,2022-05-24,A,A1,36,0.0536,25000,32709,7.61,0,2,9,0,22616,0.0,20,10,MORTGAGE,debt_consolidation,Individual,0,-0.8952212737132944
306,2016-11-21,A,A5,60,0.0512,25000,33723,24.56,0,0,18,0,5509,61.7,10,7,MORTGAGE,medical,Individual,0,-0.8962315729269292
307,2019-02-09,C,C3,36,0.1041,20000,116447,8.96,0,0,15,0,9571,54.9,31,10,RENT,debt_consolidation,Individual,0,0.07500341956386869
308,2022-07-23,B,B3,36,0.0744,35000,25081,23.42,0,0,13,0,34288,13.2,32,5,MORTGAGE,other,Individual,1,-0.26970071424568565
309,2019-04-10,F,F4,36,0.1783,20000,100178,4.11,0,1,9,0,5242,100.0,23,6,MORTGAGE,debt_consolidation,Individual,0,0.16586257636631224
310,2016-06-24,C,C4,36,0.0931,15000,80921,22.88,1,1,7,0,5660,69.1,20,6,MORTGAGE,debt_consolidation,Individual,0,-0.2289395520284278
311,2024-02-13,C,C4,36,0.0942,20000,70466,17.08,0,1,6,0,11208,54.1,19,1,RENT,debt_consolidation,Individual,0,0.7975492106021627
312,2024-03-14,D,D1,36,0.1126,20000,50110,18.87,1,2,8,0,6776,14.1,30,6,RENT,other,Individual,0,0.36555810037088204
313,2016-07-24,B,B2,36,0.0743,20000,124976,26.63,0,1,10,2,100538,85.1,12,5,RENT,medical,Individual,0,-0.3808593576850513
314,2018-10-12,E,E5,36,0.1461,25000,69185,10.61,0,1,12,1,33165,86.8,26,5,RENT,debt_consolidation,Individual,0,-0.24847719824399428
315,2018-04-15,A,A1,60,0.0455,20000,29372,17.77,0,0,16,0,75634,50.7,18,4,MORTGAGE,debt_consolidation,Individual,0,-0.6269980670154784
316,2024-01-14,C,C4,60,0.1017,35000,33386,20.73,0,1,19,1,28893,92.8,17,4,RENT,small_business,Individual,0,0.8684701046387879
317,2024-12-09,F,F3,36,0.1729,10000,26305,15.31,0,0,17,0,10489,52.2,20,9,OWN,debt_consolidation,Individual,0,-0.343186505084371
318,2024-12-09,D,D1,36,0.1178,20000,125784,24.45,0,0,6,0,1158,56.5,23,3,MORTGAGE,debt_consolidation,Joint App,0,-0.343186505084371
319,2027-10-25,E,E1,36,0.1627,10000,142270,20.97,0,2,8,0,12020,45.1,9,4,MORTGAGE,credit_card,Individual,0,1.4018788803237672
320,2025-07-07,B,B5,36,0.0748,20000,118136,12.78,0,3,7,0,2745,65.4,13,6,MORTGAGE,other,Individual,1,-1.074416383347664
321,2019-05-10,E,E1,60,0.1446,20000,60079,29.35,0,0,15,0,1755,60.5,16,6,RENT,debt_consolidation,Individual,0,-0.20674311203968995
322,2016-05-25,C,C1,36,0.0967,25000,29662,23.06,0,0,14,1,27248,33.0,24,6,RENT,medical,Joint App,0,-0.6887349229081888
323,2023-05-19,C,C1,36,0.0991,25000,36404,10.42,0,1,9,0,2777,17.6,5,4,RENT,other,Individual,0,-1.3658245835329421
324,2027-06-27,A,A4,36,0.0491,15000,37731,10.33,0,3,11,0,4073,41.0,30,1,MORTGAGE,debt_consolidation,Individual,0,-0.204293096838698
325,2028-04-22,B,B5,36,0.0815,15000,63386,16.02,1,1,12,0,5154,64.1,35,1,OWN,debt_consolidation,Individual,0,1.3584580238150448
326,2018-02-14,C,C1,60,0.0996,20000,139418,22.03,0,1,13,0,9597,41.4,14,5,MORTGAGE,debt_consolidation,Individual,0,-1.5909329188972725
327,2018-03-16,A,A4,36,0.0593,15000,139117,0.0,0,3,16,0,7798,22.4,22,3,MORTGAGE,home_improvement,Individual,0,-1.0869171475369148
328,2015-06-30,D,D4,36,0.1228,25000,49689,10.8,1,0,12,0,17524,43.8,30,5,RENT,credit_card,Individual,0,-0.6299581553720792
329,2016-11-21,E,E2,36,0.1521,20000,20000,12.8,0,0,10,0,14781,16.2,21,5,MORTGAGE,credit_card,Individual,0,-0.8962315729269292
330,2022-07-23,F,F1,36,0.1801,25000,34210,5.06,0,1,13,0,1719,31.7,19,9,RENT,credit_card,Individual,0,-0.26970071424568565
331,2022-06-23,A,A3,60,0.056,35000,124975,8.8,0,1,10,0,38436,0.1,30,3,MORTGAGE,small_business,Individual,0,0.13633167627753218
332,2020-01-05,F,F1,60,0.1816,20000,73831,19.24,0,1,13,0,2628,48.5,33,7,RENT,home_improvement,Individual,0,0.4386741688129359
333,2019-03-11,A,A1,36,0.0486,35000,53451,13.6,1,1,10,0,3001,65.1,16,1,MORTGAGE,home_improvement,Individual,0,-0.2330716866497413
334,2026-05-03,C,C3,36,0.1,25000,51441,14.31,0,2,16,0,47801,46.3,16,6,RENT,small_business,Individual,0,1.4025270543896295
335,2021-03-30,E,E5,36,0.1376,15000,43009,5.59,0,0,16,0,7579,55.4,26,7,RENT,medical,Individual,1,0.9199964836208514
336,2026-01-03,A,A5,36,0.049,25000,33525,16.08,0,0,10,0,25329,49.4,16,8,OWN,debt_consolidation,Individual,0,1.1131257793729337
337,2028-02-22,A,A4,36,0.0555,20000,203165,4.46,0,1,19,0,16687,57.3,12,3,OWN,home_improvement,Individual,0,2.816312336426735
338,2019-04-10,A,A2,36,0.0545,25000,167260,31.13,0,1,12,0,12774,60.3,16,7,MORTGAGE,other,Individual,0,0.16586257636631224
339,2017-09-17,C,C2,36,0.0996,25000,41361,33.69,0,1,13,1,3999,60.8,12,9,MORTGAGE,debt_consolidation,Individual,0,-0.9263837757870595
340,2028-01-23,E,E4,60,0.1585,35000,24773,13.74,1,3,17,0,6608,74.1,10,3,OWN,credit_card,Individual,0,1.249453603622789
341,2023-09-16,A,A1,60,0.0481,25000,71332,7.9,1,0,19,0,43173,4.8,36,5,OWN,credit_card,Individual,0,-0.5285882803870269
342,2018-12-11,A,A3,36,0.0464,25000,59936,25.69,1,1,16,0,4039,64.6,10,6,RENT,debt_consolidation,Individual,0,0.17831549917173733
343,2023-06-18,C,C4,36,0.0977,20000,91823,23.33,0,1,12,0,8619,39.5,22,3,RENT,other,Individual,0,-0.5140983522069653
344,2022-01-24,B,B5,36,0.0694,35000,104003,34.87,1,3,9,0,13474,33.1,5,4,MORTGAGE,debt_consolidation,Individual,0,-0.17446763393539308
345,2027-05-28,D,D1,60,0.1281,25000,34153,37.27,0,2,12,0,5409,0.0,36,3,RENT,debt_consolidation,Joint App,0,-0.3947415538026391
346,2018-06-14,F,F2,60,0.1764,25000,131434,0.0,0,2,13,0,4014,5.4,22,5,MORTGAGE,other,Individual,0,-0.9966884154244455
347,2028-07-21,D,D2,36,0.128,35000,53524,28.43,0,2,13,1,6704,32.4,35,3,MORTGAGE,other,Individual,0,1.6156502537022346
348,2027-10-25,E,E3,36,0.1479,15000,90807,16.0,0,1,10,0,6562,24.2,14,2,RENT,debt_consolidation,Individual,0,1.4018788803237672
349,2017-06-19,C,C1,60,0.0997,20000,56293,22.94,0,2,8,0,1786,69.9,43,10,RENT,small_business,Individual,1,-1.2726965538794663
350,2017-03-21,E,E5,36,0.1391,25000,107959,25.0,0,0,12,0,10557,63.4,11,6,RENT,credit_card,Individual,1,-0.3391072923007621
351,2022-04-24,B,B5,36,0.0769,35000,20000,24.62,0,1,8,0,30243,82.6,27,1,RENT,debt_consolidation,Individual,0,-1.3985992399883989
352,2015-07-30,A,A2,60,0.0505,25000,97560,27.0,0,0,4,0,281,41.2,1,1,RENT,credit_card,Individual,0,-0.4948050089808375
353,2019-01-10,C,C3,36,0.0945,20000,41133,12.96,0,2,7,0,9616,61.4,17,0,RENT,debt_consolidation,Individual,0,0.4868647868918664
354,2020-11-30,A,A3,36,0.0495,15000,67680,9.42,0,2,9,0,397,5.6,21,2,MORTGAGE,debt_consolidation,Joint App,0,0.5577506947332821
355,2028-03-23,F,F1,36,0.1737,20000,128891,28.68,0,0,8,0,35042,100.0,22,1,OWN,debt_consolidation,Individual,0,2.3135719586995656
356,2028-07-21,D,D5,60,0.1338,20000,41789,10.15,2,1,12,0,4430,89.9,17,4,RENT,small_business,Joint App,0,1.6156502537022346
357,2017-01-20,F,F4,36,0.1697,35000,38335,34.75,0,0,6,0,8086,24.3,25,4,MORTGAGE,home_improvement,Individual,0,-1.555281203289113
